C	26	269	2699	未分類其他電子零組件製造業	從事2691細類以外之其他電子零組件製造之行業，如電子連接器（線）、濾波器、轉換器、電磁閥、石英振盪器、通訊微波元件、電子管等製造。
C	27	271	2711	電腦製造業	從事電腦製造或組裝之行業，如大型主機、個人電腦、手提式電腦、電腦伺服器、個人數位助理器（PDA）、微型電腦等製造或組裝。從事組裝或整合處理器、記憶裝置、儲存裝置及輸出輸入裝置成為使用者可編寫程式的最終產品之行業亦歸入本類。
C	27	271	2712	顯示器及終端機製造業	從事顯示器及終端機製造之行業，如液晶顯示器、陰極射線管顯示器及終端機等製造。
C	27	271	2719	其他電腦週邊設備製造業	從事2711及2712細類以外電腦週邊設備製造之行業，如滑鼠、鍵盤、印表機、光碟機、光碟燒錄器、硬碟、掃描器、自動櫃員機（ATM）、生物辨識裝置、電腦控制桿裝置等製造。
C	27	272	2721	電話及手機製造業	從事電話（有線、無線）及手機製造之行業。電話答錄機製造亦歸入本類。
C	27	272	2729	其他通訊傳播設備製造業	從事2721細類以外通訊傳播設備製造之行業，如電話交換（PBX）設備、傳真設備、呼叫器、橋接器、路由器、閘道器、廣播及電視發射設備、區域網路（LAN）及廣域網路（WAN）之通訊傳播設備、數據機、防盜防災系統設備、遙控設備等製造。
C	27	273	2730	視聽電子產品製造業	從事供家庭娛樂、汽車、擴音用途之視聽電子產品製造之行業，如電視機、錄放影機、家庭劇院視聽設備、CD及DVD播放機、點唱機、揚聲器、擴音器、麥克風、耳機、家用攝影機、插槽（片）式電子遊樂器等製造。
C	27	274	2740	資料儲存媒體製造業	從事磁性及光學之空白資料儲存媒體製造之行業，如空白錄音（影）帶、磁片（帶）、光碟片等製造。
C	27	275	2751	量測、導航及控制設備製造業	從事量測、導航及控制設備製造之行業，如航空器專用儀器、衛星導航系統（GPS）設備、雷達系統設備、聲納系統及設備、環境自動控制及調節裝置、控制工業製程變數之儀器及裝置、計量器（量測氧氣、水、電流等）、計程車錶、機動車輛儀表、半導體檢測設備、實驗室專用分析儀器及系統設備等製造。非電力之量測、檢查、導航及控制設備製造亦歸入本類。
C	27	275	2752	鐘錶製造業	從事鐘錶、計時器及其零配件製造之行業。
C	27	276	2760	輻射及電子醫學設備製造業	從事輻射及電子醫學設備製造之行業，如醫學用超音波設備、助聽器、電子醫學內視鏡設備等製造。
C	27	277	2771	照相機製造業	從事光學及數位式照相機製造之行業。
C	27	277	2779	其他光學儀器及設備製造業	從事2771細類以外光學儀器及設備製造之行業，如望遠鏡、顯微鏡、光學量測位置設備、電影及幻燈片放映機、菱鏡、光學鏡片、光學鏡子、鏡片度膜或磨光、鑲嵌鏡片、火災控制或照相用途（如曝光計及測距儀）之光學量測及檢查裝置等製造。
C	28	281	2810	發電、輸電、配電機械製造業	從事發電、輸電、配電機械製造之行業，如發電、配電設備及其專用變壓器、電動機、發電機、大電流控制開關及配電盤設備、電力用繼電器及工業用電力控制設備等製造。
C	28	282	2820	電池製造業	從事電池製造之行業，如原電池（內含二氧化錳、氧化汞、氧化銀等）、電力用蓄電池及其零件（隔離板、容器、蓋子）、鉛酸電池、鎳鎘電池、鋰電池、乾（濕）電池等製造。
C	28	283	2831	電線及電纜製造業	從事電線及電纜（含光纖電纜）製造之行業。
C	28	283	2832	配線器材製造業	從事各種材質供控制電力迴路之配線器材製造之行業，如電力匯流排、電力連接器、接地短路保護裝置（GFCI）、配線用固定燈座、避雷器、電線開關、接線盒、開關箱、電線導管及配件、傳輸桿、架線五金器具、塑膠製非載電配線器材（如分線箱、面板、桿線配件）等製造。
C	28	284	2841	電燈泡及燈管製造業	從事電燈泡及燈管製造之行業。
C	28	284	2842	照明器具製造業	從事電力照明設備及其零件製造之行業，如吊燈、檯燈、手電筒、聚光燈、道路照明燈具等製造。以木炭、瓦斯、汽油、煤油等為燃料之非電力照明設備製造亦歸入本類。
C	28	285	2851	家用空調器具製造業	從事家用冷氣機、電除（加）濕器製造之行業。
C	28	285	2852	家用電冰箱製造業	從事家用電冰箱、家用電冷藏箱製造之行業。
C	28	285	2853	家用洗衣設備製造業	從事家用洗衣設備製造之行業，如洗衣機、烘乾機、脫水機等製造。
C	28	285	2854	家用電扇製造業	從事家用電扇及通風機製造之行業。
C	28	285	2859	其他家用電器製造業	從事2851至2854細類以外家用電器製造之行業，如電鍋、烤麵包器、微波爐、吹風機、電果汁機、按摩椅（器）、吸塵器、電動牙刷、電鬍刀、排油煙機、洗碗機、空氣清淨機等製造。非電力家用器具，如瓦斯爐、瓦斯烤箱、瓦斯熱水器等製造亦歸入本類。
C	28	289	2890	其他電力設備製造業	從事281至285小類以外電力設備製造之行業，如固態電池充電器、電力自動門裝置、電鈴、超音波洗滌機、不斷電設備（UPS）、電子記分板、電力交通號誌設備、燃料電池、具連接頭之延長線等製造。電力用之電容器、電阻器、換流器、整流裝置等製造亦歸入本類。
C	29	291	2911	冶金機械製造業	從事金屬冶鍊、鑄造等冶金機械製造之行業，如金屬精鍊設備、鑄造機、壓鑄機等製造。金屬軋壓機械製造亦歸入本類。
C	29	291	2912	金屬切削工具機製造業	從事金屬切削用工具機製造之行業，如磨床、鑽床、插床、刨床、車床、搪床、銑床、磨光機、拋光機等製造。
C	29	291	2919	其他金屬加工用機械設備製造業	從事2911及2912細類以外金屬加工用機械設備製造之行業，如伸線機、鍛造機、沖床、熱處理機、電鍍機等製造。
C	29	292	2921	農用及林用機械設備製造業	從事農業及林業專用機械設備製造之行業，如曳引機、除草機、分級機等製造。
C	29	292	2922	採礦及營造用機械設備製造業	從事礦業、土石採取業及營造業專用機械設備製造之行業，如探鑽機、鑿井機、選礦機、碾礦機、混凝土攪拌機、挖土機、推土機、打樁機、築路機等製造。
C	29	292	2923	食品、飲料及菸草製作用機械設備製造業	從事食品、飲料及菸草製作專用機械設備製造之行業，如肉類加工機、鮮乳殺菌機、磨米機、碾米機、水果軋碎及壓榨機、製茶機、製菸機等製造。
C	29	292	2924	紡織、成衣及皮革生產用機械設備製造業	從事紡織、成衣及皮革生產專用機械設備製造之行業，如軋棉機、清棉機、紡紗機、織布機、編織機、織帶機、印花機、上膠機、搖紗機、裁剪機、燙壓機、縫紉機、熟皮鞣製機、熟皮整理機等製造。
C	29	292	2925	木工機械設備製造業	從事木工專用機械設備製造之行業，如接榫機、刨皮機、刨木機、鋸木機、木板磨平機等製造。
C	29	292	2926	化工機械設備製造業	從事化工專用機械設備製造之行業，如捏合機、製藥機械、遠心分離機、油漆製造機、同位素分離器等製造。
C	29	292	2927	橡膠及塑膠加工用機械設備製造業	從事塑膠及橡膠製造或加工專用機械設備製造之行業，如擠型機、押出機、射出成型機、輪胎製造機等製造。
C	29	292	2928	電子及半導體生產用機械設備製造業	從事電子及半導體生產專用機械設備製造之行業，如電子生產設備、半導體生產設備、印刷電路板生產設備、液晶顯示器生產設備等製造。
C	29	292	2929	未分類其他專用機械設備製造業	從事2921至2928細類以外之其他專用機械設備製造之行業，如紙張加工機、紙製品製造機、製版機、排版機、印刷機、裝訂機、製磚機、陶瓷製造機、玻璃吹製機、燈泡製造機等製造。
C	29	293	2931	原動機製造業	從事原動機製造之行業，如引擎、內燃機、蒸汽渦輪機、水力渦輪機、鍋爐渦輪機組、渦輪發電機組等製造。內燃機之活塞、活塞環、汽化器、進氣及排氣閥等製造亦歸入本類。
C	29	293	2932	流體傳動設備製造業	從事流體傳動設備製造之行業，如液壓與氣動泵、液壓與氣動馬達、液壓與氣壓缸、液壓與氣壓閥等製造。
C	29	293	2933	泵、壓縮機、活栓及活閥製造業	從事泵、壓縮機、活栓及活閥製造之行業，如液體用泵、真空泵、氣體壓縮機、工業用活栓及活閥、衛浴設備用活栓及活閥、加熱設備用活栓及活閥等製造。
C	29	293	2934	機械傳動設備製造業	從事機械傳動裝置及其零配件製造之行業，如滾珠、軸承、齒輪、變速機、離合器、聯軸節、飛輪、滑輪、傳動鏈等製造。
C	29	293	2935	輸送機械設備製造業	從事物品輸送及搬運設備製造之行業，如吊車、滑車、電梯、絞車、輸送機、托板車、起重機、升降機、堆高機等製造。
C	29	293	2936	事務機械設備製造業	從事事務機械設備製造之行業，如影印機、打孔機、碎紙機、打字機、收銀機、支票機、數鈔機、封信機、地址機等製造。
C	29	293	2937	污染防治設備製造業	從事污染防治設備製造之行業，如噪音防制設備、空氣污染防制設備、廢（污）水處理設備等製造。
C	29	293	2938	動力手工具製造業	從事動力手工具製造之行業，如手提之電鋸、電鑽、電動磨輪機、電動拋光機、氣動剪、氣動打釘機等製造。
C	29	293	2939	其他通用機械設備製造業	從事2931至2938細類以外通用機械設備製造之行業，如工業用冷凍空調設備、液體過濾或淨化設備、蒸餾或精餾設備、非電動熔接及焊接設備、磅秤、地磅、噴槍、滅火器、噴砂機、蒸氣清潔機、包裝機、打包機、工業用電扇、工業用爐、熱交換器、氣體產生器、自動販賣機等製造。
C	30	301	3010	汽車製造業	從事汽車製造之行業，如小客車、客貨兩用車、卡車、貨車、曳引車、越野車、高爾夫球車等製造。引擎及裝有引擎之車身底盤製造等亦歸入本類。
C	30	302	3020	車體製造業	從事汽車車體、拖車、半拖車、貨櫃等製造之行業。
C	30	303	3030	汽車零件製造業	從事汽車專用零配件製造之行業，如煞車器、齒輪箱、輪圈、懸吊避震器、散熱器、消音器、排氣管、離合器、方向盤、安全帶、安全氣囊、車門、保險桿、車用電力設備等製造。車椅製造亦歸入本類。
C	31	311	3110	船舶及其零件製造業	從事船舶及海上結構物之建造、船舶專用機械及零件製造之行業，如客船、渡船、貨輪、油輪、拖船、漁船、充氣船、帆船、電動船、氣墊船、水上摩托車、獨木舟、小艇、浮式船塢、潛水箱、浮式碼頭、浮筒、浮式儲槽、起重船、橡皮艇等製造。
C	31	312	3121	機車製造業	從事二輪、三輪機車、機車引擎、機車之邊車等製造之行業。
C	31	312	3122	機車零件製造業	從事機車專用零配件製造之行業，如汽缸、曲軸、輪圈、制動系統、離合器等製造。
C	31	313	3131	自行車製造業	從事自行車製造之行業。
C	31	313	3132	自行車零件製造業	從事自行車專用零配件製造之行業，如車架、飛輪、花鼓、輪圈、前叉、座墊、鏈條、踏板、擋泥板、變速器、石棉剎車來令、曲柄齒盤、座管及手把管等製造。
C	31	319	3190	未分類其他運輸工具及其零件製造業	從事311至313小類以外之其他運輸工具及其專用零配件製造之行業，如軌道車輛、航空器、軍用戰鬥車輛、手推車、行李推車、購物車、畜力車、三輪車、病人用車（含動力發動）、嬰兒車等製造。
C	32	321	3211	木製家具製造業	從事以木、竹、藤材為主之家具及裝設品製造之行業，如木櫃、木櫥、竹椅、竹床等製造。木、竹、藤材家具之表面塗裝亦歸入本類。
C	32	321	3219	其他非金屬家具製造業	從事3211細類以外非金屬家具及裝設品製造之行業，如塑膠家具、玻璃纖維強化塑膠家具等製造。木、竹、藤材以外其他非金屬家具之表面塗裝亦歸入本類。
C	32	322	3220	金屬家具製造業	從事以金屬為主之家具及裝設品製造之行業，如金屬櫃、金屬桌等製造。金屬家具之表面塗裝亦歸入本類。
C	33	331	3311	體育用品製造業	從事各種材質之體育用品及配備製造之行業，如各種球類及球具用品、田徑用品、衝浪板、滑雪板、溜冰鞋、釣具、登山用品、體操及健身器材等製造。皮製運動手套及運動帽製造亦歸入本類。
C	33	331	3312	玩具製造業	從事各種材質之玩具、玩偶及電動玩具製造之行業，如玩具樂器、模型玩具、益智玩具、遙控玩具、騎乘玩具、填充玩偶、玩偶衣服及其配件、紙牌、棋藝等製造。電子玩具及投幣式電動遊戲機製造亦歸入本類。
C	33	331	3313	樂器製造業	從事樂器及其專用零件製造之行業，如管絃樂器、打擊樂器、鍵盤樂器、電子樂器、節拍器、調音及定音器等製造。樂譜架製造亦歸入本類。
C	33	331	3314	文具製造業	從事文具製造之行業，如各種筆類、鉛筆芯、橡皮擦、修正液、印臺、書畫板、美術用具等製造。
C	33	332	3321	眼鏡製造業	從事眼鏡及其鏡片製造之行業，如矯正用眼鏡、太陽眼鏡、隱形眼鏡、潛水眼鏡、安全護目鏡等製造。眼鏡框、義眼製造亦歸入本類。
C	33	332	3329	其他醫療器材及用品製造業	從事3321細類以外一般醫學、矯治、獸醫等用途之非電子醫療器材及用品製造之行業，如擔架、注射器、注射針、導尿管、插管、義肢、假牙、齒模、牙科用黏固粉等製造。
C	33	339	3391	珠寶及金工製品製造業	從事珠寶、貴金屬及金屬之鑲嵌、鏤刻或琢磨，以製造各種首飾、案頭裝飾品及其他製品之行業。錢幣、人造珠寶、金屬錶帶及飾物製造亦歸入本類。
C	33	339	3392	拉鍊及鈕扣製造業	從事拉鍊、鈕扣製造之行業。
C	33	339	3399	其他未分類製造業	從事3391及3392細類以外各種材質安全防護配備及其他製品製造之行業，如安全帽、安全帶、護具、護膝、防火衣、防毒面具、棺柩、掃帚、刷子、傘、手杖（非醫療用）、打火機、非金屬飾物及小件什物等製造。
C	34	340	3400	產業用機械設備維修及安裝業	從事產業用機械設備維修及安裝之行業，如機械、電子及光學設備、度量衡儀器、電力設備、船舶、航空器、軌道車輛、投幣式電玩設備等產業用機械設備之維修，以及廠房機械及保齡球道設備等安裝服務。大規模機械拆除服務亦歸入本類。
D	35	351	3510	電力供應業	從事發電、輸電及配電之行業。
D	35	352	3520	氣體燃料供應業	從事氣體燃料製造，並以管線供應用戶之行業。液化氣體燃料之分裝亦歸入本類。
D	35	353	3530	蒸汽供應業	從事蒸汽、冷暖氣等製造及配送之行業。熱水（含溫泉）及冰水供應亦歸入本類。
E	36	360	3600	用水供應業	從事工商服務業及民生用水之集取、淨化及配送之行業，如海水、河水、湖水、雨水及地下水等之集取、淡化、淨化，及以管線或貨車方式配送用水等。
E	37	370	3700	廢（污）水處理業	從事廢（污）水處理之行業，如下水道系統及污水處理設施之經營、家庭污水之收集及清運，水溝、廢（污）水坑及化糞池之清理，流動廁所清潔服務，以物理、化學及生物等方法處理廢（污）水，下水道及排水管之維護及清理等。
E	38	381	3811	無害廢棄物清除業	從事無害廢棄物清除及搬運之行業，如公共場所及家庭垃圾、建築廢棄物、一般事業廢棄物等清除及搬運。無害廢棄物轉運站之經營亦歸入本類。
E	38	381	3812	有害廢棄物清除業	從事有害廢棄物清除及搬運之行業。有害廢棄物轉運站之經營亦歸入本類。
E	38	382	3821	無害廢棄物處理業	從事無害廢棄物處理之行業，如無害廢棄物之掩埋、焚化等。堆肥處理亦歸入本類。
E	38	382	3822	有害廢棄物處理業	從事有害廢棄物處理之行業，如有害廢棄物處理設備之運作、有害廢棄物之焚化、固化、熱解、熔融等、核廢料之處理及存放等。
E	38	383	3830	資源回收處理業	從事資源回收物分類、拆解、粉碎、減積等處理或處理成再生原料之行業，如廢車船拆解、車殼粉碎、廢輪胎粉碎、廢家電（電腦）拆解、廢照明光源回收處理、廢玻璃處理成碎玻璃砂等。
E	39	390	3900	污染整治業	從事污染整治之行業，如受污染土地及地下水消毒、受污染水面消毒及清理、油溢清理、減少有毒物質（如石棉、鉛顏料等）之危害等。
F	41	410	4100	建築工程業	從事住宅及非住宅建物之興建、改建、修繕等行業。焚化廠、廢棄物處理廠、工業廠房、預鑄房屋、室內運動場館、機械式停車塔及靈骨塔之營造亦歸入本類。
F	42	421	4210	道路工程業	從事鐵路、公路、隧道、坑道、橋樑等工程之興建、改建、修繕等行業。道路標示工程亦歸入本類。
F	42	422	4220	公用事業設施工程業	從事水、電、燃氣及電信等公用事業之配送線路、管道及其建物之整體結構工程之興建、改建、修繕等行業，如水庫、灌溉系統、自來水淨水場、污水處理廠、發電廠、電力及電信等公用事業設施工程。水井鑽鑿亦歸入本類。
F	42	429	4290	其他土木工程業	從事421及422小類以外土木工程之興建、改建、修繕等行業，如水道、堤壩、港埠、煉油廠、電力及電信傳送塔、遊樂區及各種室外運動（球）場等營造及土地填築、河道開鑿、港灣疏濬等工程。涉及增設道路、公共設施等之土地劃分工程亦歸入本類。
F	43	431	4310	整地、基礎及結構工程業	從事建物及結構體拆除、岩石開鑿、土方、基礎、預拌混凝土、鋼構、帷幕牆、石作、煙囪等工程之行業。石油及天然氣以外之礦場非自辦準備作業亦歸入本類。
F	43	432	4320	庭園景觀工程業	從事公園、庭園景觀工程之興建、改建、修繕等行業，如設置人造草皮或營造步道、圍籬、塑像、噴泉、假山堆製及池沼開鑿等景觀工程。
F	43	433	4331	機電、電信及電路設備安裝業	從事建物及土木工程結構體之機電設備、電信線路及電力線路之安裝、維修等行業，如電梯、電扶梯、自動門、監視系統、消防警報系統、電力、電纜及電話線路、公路號誌等安裝工程。
F	43	433	4332	冷凍、空調及管道工程業	從事冷凍、通風系統及空氣調節設備之安裝、維修，及下水道、各種配送管道末端之接管、配管等工程之行業。消防自動噴水系統、飲用水設備、廚房及衛浴管道之裝修工程亦歸入本類。
F	43	433	4339	其他建築設備安裝業	從事4331及4332細類以外建物及土木工程結構體基本設備之安裝、維修等行業，如避雷針及其導線、共同天線及家用衛星接收器等工程。
F	43	434	4340	最後修整工程業	從事建物及土木工程結構體之室內、外最後修整工程之行業，如防水、隔熱、隔音等隔離工程、門窗安裝、玻璃鑲嵌、油漆粉刷、壁紙張貼、瓷磚黏貼、地板安裝、廚具安裝、系統櫥櫃安裝等工程。
F	43	439	4390	其他專門營造業	從事431至434小類以外專門營造之行業，如鷹架、模板、起重、房屋遷移、工作平台架設等工程。附操作員之營造設備租賃亦歸入本類。
G	45-46	451	4510	商品經紀業	以按次計費或依合約計酬方式，從事有形商品買賣居間說合而收取佣金之行業。經由網際網路從事商品經紀亦歸入本類。
G	45-46	452	4520	綜合商品批發業	以非特定專賣形式從事多種系列商品批發之行業。
G	45-46	453	4531	穀類及豆類批發業	從事穀類及豆類批發之行業，如稻米、麥類、玉米、高梁、花生等批發。種子、製油用子實及不可食用豆類批發亦歸入本類。
G	45-46	453	4532	花卉批發業	從事切花及植物批發之行業。
G	45-46	453	4533	活動物批發業	從事活動物批發之行業，如家畜、幼畜（禽）、種畜（禽）、魚苗等活動物批發。寵物批發亦歸入本類。
G	45-46	453	4539	其他農產原料批發業	從事4531至4533細類以外農業初級產品批發之行業，如麻、棉花、蠶繭等天然纖維原料、未加工菸草、靈芝、生皮及生毛皮、生乳等批發。作為動物飼料用之農產原料、廢料、殘渣、副產品批發亦歸入本類。
G	45-46	454	4541	蔬果批發業	從事生鮮、冷藏或保藏蔬菜、水果批發之行業。
G	45-46	454	4542	肉品批發業	從事生鮮、冷藏、冷凍或保藏肉品批發之行業。家禽活體批發亦歸入本類。
G	45-46	454	4543	水產品批發業	從事生鮮、冷藏、冷凍或保藏水產品批發之行業，如魚類、蝦蟹類、頭足類、藻類、貝介類等批發。
G	45-46	454	4544	冷凍調理食品批發業	從事冷凍調理食品批發之行業，如冷凍調理蔬菜、點心、麵糰、漢堡肉、火鍋用料、裹麵油炸食品、料理燒烤食品等冷凍調理食品批發。
G	45-46	454	4545	乳製品、蛋及食用油脂批發業	從事乳製品、蛋及食用油脂批發之行業。
G	45-46	454	4546	菸酒批發業	從事菸草製品及酒類批發之行業。
G	45-46	454	4547	非酒精飲料批發業	從事含酒精成分不超過0.5％飲料批發之行業。
G	45-46	454	4548	咖啡、茶葉及香料批發業	從事咖啡、茶葉及胡椒、咖哩、肉桂等香料批發之行業。可可批發亦歸入本類。
G	45-46	454	4549	其他食品批發業	從事4541至4548細類以外食品批發之行業，如糖果、糕餅、冰品、麵食品等加工食品批發。動物飼料批發亦歸入本類。
G	45-46	455	4551	布疋批發業	從事天然或人造纖維製成之布疋、織物等批發之行業。紡織紗批發亦歸入本類。
G	45-46	455	4552	服裝及其配件批發業	從事服裝及其配件批發之行業，如男裝、女裝、童裝、嬰兒服、運動服、游泳衣褲、制服、襪子、手套、髮飾、帽子、圍巾、領帶、皮帶、手帕、皮包、手提包、假髮及人造珠寶等批發。
G	45-46	455	4553	鞋類批發業	從事鞋類及其配件批發之行業。
G	45-46	455	4559	其他服飾品批發業	從事4551至4553細類以外服飾品批發之行業，如旅行箱（袋）、洋傘、雨衣（鞋）及針線、拉鍊、鈕扣等縫紉用品批發。
G	45-46	456	4561	家庭電器批發業	從事家庭電器用品及器材批發之行業。視聽設備及家用照明設備批發亦歸入本類。
G	45-46	456	4562	家具批發業	從事家具批發之行業。廚具批發亦歸入本類。
G	45-46	456	4563	家飾品批發業	從事家庭裝飾品批發之行業，如寢具、毛巾、桌巾、椅套、地毯、窗簾、百葉窗、壁紙等批發。
G	45-46	456	4564	家用攝影器材及光學產品批發業	從事家庭用攝影器材及光學產品批發之行業，如家用攝影機、照相機、底片、望遠鏡批發。
G	45-46	456	4565	鐘錶及眼鏡批發業	從事鐘錶、眼鏡及其零配件批發之行業。
G	45-46	456	4566	珠寶及貴金屬製品批發業	從事珠寶及金銀條、幣等貴金屬製品批發之行業。
G	45-46	456	4567	清潔用品批發業	從事清潔洗濯用品批發之行業，如洗碗精、洗衣粉、衣物柔軟精、去污劑、亮光劑等批發。牙膏及牙粉批發亦歸入本類。
G	45-46	456	4569	其他家庭器具及用品批發業	從事4561至4567細類以外家庭器具及用品批發之行業，如炊具、掃帚、刷子、塑膠袋、家庭衛生用紙、家用瓦斯器具、餐具、器皿等批發。
G	45-46	457	4571	藥品及醫療用品批發業	從事中西藥品及醫療用品、耗材批發之行業。
G	45-46	457	4572	化粧品批發業	從事清潔用、保養用、彩粧用化粧品批發之行業。香水、香皂、沐浴乳、洗（潤）髮精、染髮劑批發亦歸入本類。
G	45-46	458	4581	書籍、文具批發業	從事書籍、雜誌、報紙及文具批發之行業。已錄製書籍內容之CD或DVD批發亦歸入本類。
G	45-46	458	4582	運動用品、器材批發業	從事運動用品、器材等批發之行業，如釣魚用具、露營用品、登山用品、自行車及溜冰鞋、登山鞋等特殊運動用鞋等批發。
G	45-46	458	4583	玩具、娛樂用品批發業	從事玩具、娛樂用品等批發之行業，如錄音（影）帶、影音光碟、棋類用品、遊樂器（遊戲軟體已燒錄，固定不可更換）等批發。樂器、樂譜批發亦歸入本類。
G	45-46	461	4611	木製建材批發業	從事木製建材批發之行業，如木材、合板、木門窗等批發。竹材及杉皮批發亦歸入本類。
G	45-46	461	4612	磚瓦、砂石、水泥及其製品批發業	從事磚瓦、砂石、水泥、石灰及其製品等建材批發之行業。混凝土批發亦歸入本類。
G	45-46	461	4613	磁磚、貼面石材、衛浴設備批發業	從事磁磚、貼面石材、衛浴設備等建材批發之行業。
G	45-46	461	4614	漆料、塗料批發業	從事漆料、塗料及光油等批發之行業。
G	45-46	461	4615	金屬建材批發業	從事金屬建材批發之行業。建材五金及金屬手工具批發亦歸入本類。
G	45-46	461	4619	其他建材批發業	從事4611至4615細類以外建材批發之行業，如平板玻璃、纖維板批發。
G	45-46	462	4621	化學材料批發業	從事化學材料批發之行業，如基肥、煤焦油、人造纖維、工業鹽類、塑膠材料、橡膠材料、合成樹脂、石油化工原料、非食用動植物油脂等化學材料批發。
G	45-46	462	4622	化學製品批發業	從事藥品、化粧品、清潔用品、漆料、塗料以外之農用及工業用化學製品批發之行業，如顏料、染料、農藥、著色劑、化學溶劑、界面活性劑、工業添加劑、油墨等化學製品批發。
G	45-46	463	4631	液體、氣體燃料及相關產品批發業	從事液體、氣體燃料及相關產品批發之行業，如汽油、柴油、煤油、液化石油氣、航空燃油及燃料油、潤滑油等批發。
G	45-46	463	4639	其他燃料批發業	從事4631細類以外燃料批發之行業，如煤、焦煤、薪柴、木炭、核能燃料等批發。
G	45-46	464	4641	電腦及其週邊設備、軟體批發業	從事電腦及其週邊設備、軟體批發之行業。
G	45-46	464	4642	電子設備及其零組件批發業	從事家庭電器及電腦以外之電子設備、器材及其零組件批發之行業，如通訊傳播設備、半導體裝置、微晶片、積體電路、印刷電路板、電子開關及真空管等批發。空白錄音（影）帶、磁片、光碟片批發亦歸入本類。
G	45-46	464	4643	農用及工業用機械設備批發業	從事農用及工業用機械設備及其零配件、用品批發之行業，如農藝、園藝、採礦、製造、營建等機械設備批發。
G	45-46	464	4644	辦公用機械器具批發業	從事辦公室用機械器具批發之行業，如收銀機、打卡機、打字機、碎紙機、數鈔機、計算機、影印機等批發。辦公室家具批發亦歸入本類。
G	45-46	464	4649	其他機械器具批發業	從事4641至4644細類以外機械器具批發之行業，如量測、實驗、醫療、消防、美容、理髮、洗車、飲水、遊樂等機械設備批發，飛機、火車及船艇等交通運輸工具批發，電力設備及電線、馬達、變壓器等電力器材批發。
G	45-46	465	4651	汽車批發業	從事汽車批發之行業。客用或貨用大型汽車及拖車、露營車、吉普車、救護車等車輛批發亦歸入本類。
G	45-46	465	4652	機車批發業	從事機車批發之行業。
G	45-46	465	4653	汽機車零配件、用品批發業	從事汽機車零件、配備、用品批發之行業。汽機車輪胎批發亦歸入本類。
G	45-46	469	4691	回收物料批發業	從事回收物料批發之行業，如廢紙、廢五金等再生資源批發。
G	45-46	469	4699	未分類其他專賣批發業	從事4691細類以外其他商品專賣批發之行業，如紙漿、紙張（板）、古董、藝術品、紀念品、手工藝品、喪葬用品、宗教用品、基本金屬、礦物、皮革等批發。
G	47-48	471	4711	食品飲料為主之綜合商品零售業	從事以食品飲料為主之綜合商品零售店。本類所銷售之商品，除食品、飲料或菸草製品三種主要商品以外，亦銷售服裝、家具、電器、五金、化粧品等其他種類之商品，如超級市場、便利商店等。
G	47-48	471	4719	其他綜合商品零售業	從事4711細類以外綜合商品零售店。本類所銷售之商品多為一般性商品，包括服裝、家具、電器、五金、化粧品、珠寶、玩具、運動用品等，如百貨公司、零售式量販店等。
G	47-48	472	4721	蔬果零售業	從事生鮮、冷藏或保藏蔬菜、水果之專賣零售店。
G	47-48	472	4722	肉品零售業	從事生鮮、冷藏、冷凍或保藏肉品之專賣零售店。家禽活體零售店亦歸入本類。
G	47-48	472	4723	水產品零售業	從事生鮮、冷藏、冷凍或保藏水產品之專賣零售店，如魚類、蝦蟹類、頭足類、藻類、貝介類等零售店。
G	47-48	472	4729	其他食品及飲料、菸草製品零售業	從事4721至4723細類以外食品及飲料、菸草製品等商品之專賣零售店，如飲料、酒類、菸草製品、米糧、蛋類、茶葉、麵食品、糖果、烘焙食品等零售店。保健食品零售店亦歸入本類。
G	47-48	473	4731	布疋零售業	從事天然或人造纖維製成之布疋、織物專賣零售店。
G	47-48	473	4732	服裝及其配件零售業	從事服裝及其配件之專賣零售店，如男裝、女裝、童裝、嬰兒服、運動服、游泳衣褲、制服、襪子、手套、髮飾、帽子、圍巾、領帶、皮帶、手帕、皮包、手提包、假髮及人造珠寶等零售店。
G	47-48	473	4733	鞋類零售業	從事鞋類及其配件之專賣零售店。
G	47-48	473	4739	其他服飾品零售業	從事4731至4733細類以外服飾品之專賣零售店，如旅行箱（袋）、洋傘、雨衣（鞋）及針線、拉鍊、鈕扣等縫紉用品零售店。
G	47-48	474	4741	家庭電器零售業	從事家庭電器用品及器材之專賣零售店。家用照明設備專賣零售店亦歸入本類。
G	47-48	474	4742	家具零售業	從事家具之專賣零售店。廚具零售店亦歸入本類。
G	47-48	474	4743	家飾品零售業	從事家庭裝飾品之專賣零售店，如寢具、毛巾、桌巾、椅套、地毯、窗簾、百葉窗、壁紙等零售店。
G	47-48	474	4744	鐘錶及眼鏡零售業	從事鐘錶、眼鏡及其零配件之專賣零售店。
G	47-48	474	4745	珠寶及貴金屬製品零售業	從事珠寶及金銀條、幣等貴金屬製品之專賣零售店。
G	47-48	474	4749	其他家庭器具及用品零售業	從事4741至4745細類以外家庭器具及用品之專賣零售店，如家用攝影器材與光學產品、炊具、清潔用品、家用瓦斯器具、濾水器、餐具、器皿等零售店。
G	47-48	475	4751	藥品及醫療用品零售業	從事中西藥品及醫療用品、耗材之專賣零售店。
G	47-48	475	4752	化粧品零售業	從事清潔用、保養用、彩粧用化粧品之專賣零售店。香水、香皂、沐浴乳、洗（潤）髮精、整髮劑、染髮劑專賣零售店亦歸入本類。
